#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         190         200          0.13429259    0.000791903       0.11409860    0.000576196       0.15858996    0.000768180       -15.04%     18.09%
         200         210          0.11841362    0.000547801       0.10013658    0.000398660       0.14066910    0.000763032       -15.43%     18.79%
         210         220          0.10367635    0.000942889      0.087269799    0.000684665       0.12387950     0.00131443       -15.82%     19.49%
         220         230         0.090070287    0.000428779      0.075532907    0.000311046       0.10812026    0.000599807       -16.14%     20.04%
         230         240         0.077446407    0.000630398      0.064789172    0.000457195      0.093232026    0.000879703       -16.34%     20.38%
         240         250         0.066818228    0.000655183      0.055714540    0.000473219      0.080763369    0.000919061       -16.62%     20.87%
         250         260         0.057266178    0.000426934      0.047608889    0.000307767      0.069462172    0.000600241       -16.86%     21.30%
         260         270         0.049210739    0.000527589      0.040815093    0.000379579      0.059860115    0.000742825       -17.06%     21.64%
         270         280         0.042156143    0.000454852      0.034880640    0.000326966      0.051423904    0.000640846       -17.26%     21.98%
         280         290         0.036059767    0.000188822      0.029781442    0.000135714      0.044078534    0.000266883       -17.41%     22.24%
         290         300         0.030913747    0.000173651      0.025478712    0.000124469      0.037879471    0.000245825       -17.58%     22.53%
         300         310         0.026422006    0.000266137      0.021744158    0.000190625      0.032429969    0.000375945       -17.70%     22.74%
         310         320         0.022665857    0.000231760      0.018626655    0.000166390      0.027862934    0.000326473       -17.82%     22.93%
         320         330         0.019469012    0.000235267      0.015973720    0.000167622      0.023977870    0.000334360       -17.95%     23.16%
         330         340         0.016658511    9.66224e-05      0.013664498    6.89269e-05      0.020516632    0.000137610       -17.97%     23.16%
         340         350         0.014336485    8.33877e-05      0.011746838    5.94762e-05      0.017676735    0.000118657       -18.06%     23.30%
         350         360         0.012373539    0.000125325      0.010124443    8.91660e-05      0.015281110    0.000178140       -18.18%     23.50%
         360         370         0.010725953    0.000120743     0.0087690117    8.60529e-05      0.013257526    0.000170866       -18.24%     23.60%
         370         380        0.0092828866    8.95945e-05     0.0075813158    6.34053e-05      0.011486326    0.000127907       -18.33%     23.74%
         380         390        0.0080238928    6.55560e-05     0.0065488821    4.66054e-05     0.0099340067    9.32101e-05       -18.38%     23.81%
         390         400        0.0070076477    5.55128e-05     0.0057112677    3.95686e-05     0.0086903274    7.85976e-05       -18.50%     24.01%
         400         410        0.0061138539    8.33694e-05     0.0049791839    5.90360e-05     0.0075876684    0.000118272       -18.56%     24.11%
         410         420        0.0052849773    3.31625e-05     0.0043096173    2.36329e-05     0.0065455585    4.72510e-05       -18.46%     23.85%
         420         430        0.0046422483    6.00723e-05     0.0037776828    4.26012e-05     0.0057639828    8.49500e-05       -18.62%     24.16%
         430         440        0.0040699191    4.11622e-05     0.0033117158    2.91239e-05     0.0050527708    5.84655e-05       -18.63%     24.15%
         440         450        0.0035628111    4.68005e-05     0.0028990600    3.28492e-05     0.0044222972    6.68013e-05       -18.63%     24.12%
         450         460        0.0031073514    2.38246e-05     0.0025302400    1.69656e-05     0.0038521992    3.40086e-05       -18.57%     23.97%
         460         470        0.0027295347    2.80008e-05     0.0022245463    1.98036e-05     0.0033793030    3.99445e-05       -18.50%     23.81%
         470         480        0.0023987732    1.22645e-05     0.0019544937    8.73548e-06     0.0029699542    1.82831e-05       -18.52%     23.81%
         480         490        0.0021446456    2.99025e-05     0.0017434372    2.10217e-05     0.0026631399    4.24355e-05       -18.71%     24.18%
         490         500        0.0018827651    1.86136e-05     0.0015335323    1.32001e-05     0.0023313500    2.66567e-05       -18.55%     23.83%
         500         510        0.0016775434    2.11158e-05     0.0013646394    1.48555e-05     0.0020806351    3.02001e-05       -18.65%     24.03%
         510         520        0.0014797576    8.29037e-06     0.0012053444    5.89153e-06     0.0018309826    1.26586e-05       -18.54%     23.74%
         520         530        0.0013234621    1.10099e-05     0.0010757966    7.82387e-06     0.0016418750    1.59594e-05       -18.71%     24.06%
         530         540        0.0011946641    1.81791e-05    0.00096817861    1.26731e-05     0.0014882284    2.61641e-05       -18.96%     24.57%
         540         550        0.0010469124    9.23614e-06    0.00085255082    8.25033e-06     0.0012954563    1.71819e-05       -18.57%     23.74%
         550         560       0.00094035475    8.15613e-06    0.00076434139    5.78447e-06     0.0011660518    1.20205e-05       -18.72%     24.00%
         560         570       0.00084512640    1.06364e-05    0.00068672099    7.47820e-06     0.0010482351    1.53389e-05       -18.74%     24.03%
         570         580       0.00075985250    5.67572e-06    0.00061608677    4.03710e-06    0.00094491073    8.67607e-06       -18.92%     24.35%
         580         590       0.00068052967    8.03528e-06    0.00055316385    5.66629e-06    0.00084332759    1.16738e-05       -18.72%     23.92%
         590         600       0.00061185665    9.65240e-06    0.00049761436    6.74958e-06    0.00075755988    1.38829e-05       -18.67%     23.81%
         600         610       0.00055252574    5.78439e-06    0.00044766446    4.07676e-06    0.00068743724    8.64220e-06       -18.98%     24.42%
         610         620       0.00049094402    4.48722e-06    0.00039926004    3.19023e-06    0.00060734444    6.93293e-06       -18.68%     23.71%
         620         630       0.00045215533    3.93642e-06    0.00036687916    2.81778e-06    0.00056105710    6.21050e-06       -18.86%     24.09%
         630         640       0.00040744142    3.86116e-06    0.00032922956    2.75188e-06    0.00050830284    5.97317e-06       -19.20%     24.75%
         640         650       0.00036764750    6.01321e-06    0.00029897322    4.22169e-06    0.00045496728    8.80469e-06       -18.68%     23.75%
         650         660       0.00033293304    4.51770e-06    0.00027071784    3.19604e-06    0.00041184875    6.77926e-06       -18.69%     23.70%
         660         670       0.00030031984    3.36383e-06    0.00024307391    2.40188e-06    0.00037355514    5.25755e-06       -19.06%     24.39%
         670         680       0.00027328677    3.79325e-06    0.00022090861    3.03240e-06    0.00034055700    6.47184e-06       -19.17%     24.62%
         680         690       0.00025019449    4.06144e-06    0.00020318391    2.86483e-06    0.00030971462    6.04656e-06       -18.79%     23.79%
         690         700       0.00022380318    3.35288e-06    0.00018217692    2.36030e-06    0.00027626142    5.14132e-06       -18.60%     23.44%
         700         710       0.00020714090    3.67430e-06    0.00016671563    2.57741e-06    0.00025953355    5.47286e-06       -19.52%     25.29%
         710         720       0.00018597388    2.44710e-06    0.00015015005    1.75176e-06    0.00023187631    3.86349e-06       -19.26%     24.68%
         720         730       0.00017501113    2.71563e-06    0.00014022486    1.92649e-06    0.00022056307    4.74014e-06       -19.88%     26.03%
         730         740       0.00015631363    2.69199e-06    0.00012632723    1.91512e-06    0.00019468863    4.12727e-06       -19.18%     24.55%
         740         750       0.00014052750    2.13761e-06    0.00011314648    1.53765e-06    0.00017587957    3.40397e-06       -19.48%     25.16%
         750         760       0.00013036271    2.05161e-06    0.00010667266    1.47524e-06    0.00015953270    3.47794e-06       -18.17%     22.38%
         760         770       0.00011752979    2.18049e-06    9.4926986e-05    1.55280e-06    0.00014639996    3.48765e-06       -19.23%     24.56%
         770         780       0.00010862972    2.30899e-06    8.7413422e-05    1.64705e-06    0.00013596079    3.63064e-06       -19.53%     25.16%
         780         790       0.00010123267    2.55551e-06    8.1856304e-05    1.81668e-06    0.00012578228    4.04744e-06       -19.14%     24.25%
         790         800       9.1455062e-05    2.31330e-06    7.4529616e-05    1.65141e-06    0.00011252183    3.78104e-06       -18.51%     23.04%
         800         810       8.7154169e-05    2.49392e-06    7.0043115e-05    1.76412e-06    0.00010928927    3.89115e-06       -19.63%     25.40%
         810         820       7.7256008e-05    1.96758e-06    6.1325914e-05    1.41009e-06    9.8415056e-05    3.10458e-06       -20.62%     27.39%
         820         830       7.2011439e-05    2.22112e-06    5.8020651e-05    1.56644e-06    9.0008397e-05    3.45855e-06       -19.43%     24.99%
         830         840       6.8327365e-05    2.08391e-06    5.4632167e-05    1.47191e-06    8.6272284e-05    3.19672e-06       -20.04%     26.26%
         840         850       5.9867101e-05    1.53603e-06    4.8582061e-05    1.10707e-06    7.4041776e-05    2.53532e-06       -18.85%     23.68%
         850         860       5.5841059e-05    1.24098e-06    4.4959561e-05    9.09195e-07    6.9742316e-05    2.08196e-06       -19.49%     24.89%
         860         870       4.9194452e-05    1.17019e-06    4.0250633e-05    8.59364e-07    6.0043487e-05    1.96038e-06       -18.18%     22.05%
         870         880       4.7886964e-05    1.40983e-06    3.8571739e-05    9.97977e-07    5.9791134e-05    2.27853e-06       -19.45%     24.86%
         880         890       4.2609417e-05    1.02984e-06    3.4374778e-05    7.45033e-07    5.3060047e-05    1.74081e-06       -19.33%     24.53%
         890         900       4.0199668e-05    1.14345e-06    3.2073825e-05    8.15600e-07    5.0813751e-05    1.82771e-06       -20.21%     26.40%
         900         910       3.6829776e-05    9.38439e-07    2.9464007e-05    6.78341e-07    4.6358050e-05    1.54904e-06       -20.00%     25.87%
         910         920       3.6888976e-05    1.28140e-06    2.9312005e-05    8.97596e-07    4.6906358e-05    1.97365e-06       -20.54%     27.16%
         920         930       3.1597178e-05    8.02797e-07    2.5602635e-05    5.75870e-07    3.9110516e-05    1.39961e-06       -18.97%     23.78%
         930         940       2.9491099e-05    1.05983e-06    2.3666970e-05    7.44703e-07    3.6969255e-05    1.64670e-06       -19.75%     25.36%
         940         950       2.6225076e-05    6.17348e-07    2.1230554e-05    4.53765e-07    3.2491235e-05    1.07764e-06       -19.04%     23.89%
         950         960       2.5799117e-05    7.90774e-07    2.0374458e-05    5.59966e-07    3.3047285e-05    1.25215e-06       -21.03%     28.09%
         960         970       2.2568673e-05    5.71742e-07    1.8744207e-05    4.15657e-07    2.6903438e-05    1.07146e-06       -16.95%     19.21%
         970         980       2.1570699e-05    6.52688e-07    1.7368992e-05    4.66261e-07    2.6889303e-05    1.08072e-06       -19.48%     24.66%
         980         990       2.0260958e-05    6.47370e-07    1.6275140e-05    4.57668e-07    2.5297707e-05    1.05527e-06       -19.67%     24.86%
         990        1000       1.8514401e-05    4.87494e-07    1.4690179e-05    3.51797e-07    2.3538148e-05    8.18058e-07       -20.66%     27.13%
