#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         320         330         0.024583006    0.000345355      0.022526066    0.000205987      0.025654815    0.000573548        -8.37%      4.36%
         330         340         0.021492852    0.000286418      0.019637752    0.000186368      0.022569766    0.000418525        -8.63%      5.01%
         340         350         0.018442969    0.000255365      0.016844260    0.000169858      0.019332514    0.000348091        -8.67%      4.82%
         350         360         0.016067700    0.000221928      0.014628019    0.000144880      0.016933942    0.000317421        -8.96%      5.39%
         360         370         0.013434331    0.000385946      0.012371641    0.000231362      0.013930108    0.000587548        -7.91%      3.69%
         370         380         0.012048515    0.000181608      0.010980151    0.000120920      0.012658425    0.000256489        -8.87%      5.06%
         380         390         0.010516687    0.000199197     0.0096283526    0.000109984      0.011089519    0.000299949        -8.45%      5.45%
         390         400        0.0090867115    0.000133568     0.0082793452    8.49010e-05     0.0095707773    0.000187918        -8.89%      5.33%
         400         410        0.0077736534    0.000166645     0.0071019669    0.000102367     0.0081444158    0.000248549        -8.64%      4.77%
         410         420        0.0068288576    0.000110750     0.0062342805    7.15875e-05     0.0071659320    0.000156099        -8.71%      4.94%
         420         430        0.0060410240    0.000114007     0.0055124087    6.39119e-05     0.0063541436    0.000167400        -8.75%      5.18%
         430         440        0.0052669764    0.000124306     0.0048075707    7.54625e-05     0.0055143559    0.000186383        -8.72%      4.70%
         440         450        0.0046123947    7.85599e-05     0.0041915984    5.31343e-05     0.0048496441    0.000113788        -9.12%      5.14%
         450         460        0.0041576429    7.29692e-05     0.0037556925    4.86680e-05     0.0044019741    0.000103600        -9.67%      5.88%
         460         470        0.0036305884    6.88889e-05     0.0032846357    4.48666e-05     0.0038384575    9.87709e-05        -9.53%      5.73%
         470         480        0.0031750236    6.89912e-05     0.0028793087    4.58986e-05     0.0033389083    0.000107662        -9.31%      5.16%
         480         490        0.0028777195    6.92345e-05     0.0025937314    4.26767e-05     0.0030423772    0.000109423        -9.87%      5.72%
         490         500        0.0023971361    7.01434e-05     0.0021998884    4.44238e-05     0.0024943359    0.000101333        -8.23%      4.05%
         500         510        0.0021820263    5.64616e-05     0.0020099531    3.59801e-05     0.0022805015    8.10255e-05        -7.89%      4.51%
         510         520        0.0019891917    3.91725e-05     0.0017960422    2.73287e-05     0.0021035564    5.44804e-05        -9.71%      5.75%
         520         530        0.0017556433    3.94512e-05     0.0015941231    2.65902e-05     0.0018475603    5.45545e-05        -9.20%      5.24%
         530         540        0.0015405039    3.60655e-05     0.0013990578    2.45794e-05     0.0016252698    4.92296e-05        -9.18%      5.50%
         540         550        0.0013833435    3.75298e-05     0.0012568416    2.49322e-05     0.0014507029    5.98102e-05        -9.14%      4.87%
         550         560        0.0012729279    3.20314e-05     0.0011458203    2.13810e-05     0.0013555263    5.08048e-05        -9.99%      6.49%
         560         570        0.0010677233    3.87414e-05    0.00097870453    2.47773e-05     0.0011095994    5.59780e-05        -8.34%      3.92%
         570         580        0.0010056254    2.82625e-05    0.00091558825    1.74678e-05     0.0010580818    3.94488e-05        -8.95%      5.22%
         580         590       0.00093717951    2.75028e-05    0.00083821143    1.91455e-05     0.0010073116    4.21828e-05       -10.56%      7.48%
         590         600       0.00079248987    2.50619e-05    0.00072459767    1.47945e-05    0.00083219241    3.55169e-05        -8.57%      5.01%
         600         610       0.00076485216    2.23852e-05    0.00068259920    1.56309e-05    0.00082896406    3.62920e-05       -10.75%      8.38%
         610         620       0.00063677176    2.59140e-05    0.00058204238    1.66940e-05    0.00065917492    3.76414e-05        -8.59%      3.52%
         620         630       0.00056796404    3.18982e-05    0.00052542604    2.01886e-05    0.00058433257    4.60963e-05        -7.49%      2.88%
         630         640       0.00053884796    1.87155e-05    0.00048678174    1.23933e-05    0.00057142452    2.68293e-05        -9.66%      6.05%
         640         650       0.00049983022    1.86018e-05    0.00044891980    1.19709e-05    0.00053033882    3.11408e-05       -10.19%      6.10%
         650         660       0.00040945919    1.41304e-05    0.00037916519    9.51120e-06    0.00041656233    2.12031e-05        -7.40%      1.73%
         660         670       0.00041484640    1.39178e-05    0.00036947455    9.35715e-06    0.00045239958    2.23930e-05       -10.94%      9.05%
         670         680       0.00037964793    1.35160e-05    0.00033967115    9.24067e-06    0.00040636944    2.21233e-05       -10.53%      7.04%
         680         690       0.00031756579    1.13293e-05    0.00028918085    7.78042e-06    0.00033181019    1.55621e-05        -8.94%      4.49%
         690         700       0.00030550131    9.88317e-06    0.00027454399    6.87211e-06    0.00032438737    1.33926e-05       -10.13%      6.18%
         700         710       0.00027792022    1.15292e-05    0.00025035629    7.56261e-06    0.00029835450    1.85635e-05        -9.92%      7.35%
         710         720       0.00024328230    1.15558e-05    0.00022173664    7.60278e-06    0.00025307116    1.63386e-05        -8.86%      4.02%
         720         730       0.00022580466    1.21992e-05    0.00020448857    7.95080e-06    0.00023815670    1.99533e-05        -9.44%      5.47%
         730         740       0.00021882026    9.61462e-06    0.00019655466    6.24200e-06    0.00023558819    1.60532e-05       -10.18%      7.66%
         740         750       0.00017263266    1.09716e-05    0.00016023123    7.21133e-06    0.00017629466    1.53205e-05        -7.18%      2.12%
         750         760       0.00017019965    1.00355e-05    0.00015410564    6.67838e-06    0.00017920625    1.40019e-05        -9.46%      5.29%
         760         770       0.00014793441    7.11822e-06    0.00013557600    4.86085e-06    0.00015310568    9.79847e-06        -8.35%      3.50%
         770         780       0.00014092883    8.20666e-06    0.00012772617    5.30278e-06    0.00014840599    1.36261e-05        -9.37%      5.31%
         780         790       0.00014391290    8.12850e-06    0.00012718739    5.48820e-06    0.00015762242    1.27813e-05       -11.62%      9.53%
         790         800       0.00011696081    5.66615e-06    0.00010703904    4.42027e-06    0.00011875051    9.23111e-06        -8.48%      1.53%
         800         810       0.00011360152    7.07619e-06    0.00010263163    4.65940e-06    0.00011981571    9.94712e-06        -9.66%      5.47%
         810         820       0.00011410104    7.24995e-06    9.9335946e-05    4.69585e-06    0.00012781698    1.18966e-05       -12.94%     12.02%
         820         830       8.9695418e-05    6.23303e-06    8.2315743e-05    4.03216e-06    9.2998189e-05    8.79567e-06        -8.23%      3.68%
         830         840       8.1114919e-05    5.05770e-06    7.5112009e-05    3.37757e-06    8.2597283e-05    5.83886e-06        -7.40%      1.83%
         840         850       7.8439200e-05    4.56693e-06    7.1216770e-05    3.08400e-06    8.1566197e-05    7.24951e-06        -9.21%      3.99%
         850         860       7.6367568e-05    5.09262e-06    6.9444775e-05    3.33766e-06    8.0444743e-05    7.15998e-06        -9.07%      5.34%
         860         870       7.0894908e-05    4.75919e-06    6.3014677e-05    3.08669e-06    7.6623466e-05    7.85921e-06       -11.12%      8.08%
         870         880       6.0434697e-05    3.95522e-06    5.5102355e-05    2.59119e-06    6.3166473e-05    5.50988e-06        -8.82%      4.52%
         880         890       5.6198244e-05    3.40021e-06    5.1200402e-05    2.32032e-06    5.8533701e-05    4.60324e-06        -8.89%      4.16%
         890         900       5.4010809e-05    2.85779e-06    4.8544441e-05    1.97378e-06    5.7424698e-05    4.45095e-06       -10.12%      6.32%
         900         910       4.9038090e-05    3.65747e-06    4.4446050e-05    2.45101e-06    5.1807540e-05    5.77913e-06        -9.36%      5.65%
         910         920       4.5805865e-05    3.76510e-06    4.1772662e-05    2.42949e-06    4.7838952e-05    5.24560e-06        -8.80%      4.44%
         920         930       4.3268430e-05    2.46015e-06    3.8511705e-05    1.68883e-06    4.6319474e-05    3.85013e-06       -10.99%      7.05%
         930         940       3.7069756e-05    2.42073e-06    3.3848716e-05    1.69898e-06    3.8714527e-05    3.68742e-06        -8.69%      4.44%
         940         950       3.8058203e-05    2.47487e-06    3.3833674e-05    1.70915e-06    4.0529052e-05    3.30485e-06       -11.10%      6.49%
         950         960       3.3124644e-05    2.40730e-06    2.9916713e-05    1.60262e-06    3.4795867e-05    3.29356e-06        -9.68%      5.05%
         960         970       3.2238976e-05    2.12607e-06    2.8624027e-05    1.43458e-06    3.4822886e-05    3.36847e-06       -11.21%      8.01%
         970         980       2.8614670e-05    1.92949e-06    2.6224809e-05    1.30107e-06    2.9957547e-05    2.61863e-06        -8.35%      4.69%
         980         990       2.8124541e-05    1.94404e-06    2.5065052e-05    1.29665e-06    3.0411580e-05    3.12503e-06       -10.88%      8.13%
         990        1000       2.4227626e-05    2.84311e-06    2.1908206e-05    1.86663e-06    2.5598869e-05    3.95484e-06        -9.57%      5.66%
