#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         470         480        0.0010620236    3.24306e-05     0.0010123046    4.72263e-05     0.0010624268    3.64994e-05        -4.68%      0.04%
         480         490       0.00091195176    3.02509e-05    0.00085218813    4.40836e-05    0.00091458581    2.70441e-05        -6.55%      0.29%
         490         500       0.00082316029    2.74607e-05    0.00077831082    4.00581e-05    0.00082319147    2.45160e-05        -5.45%     0.004%
         500         510       0.00073467679    2.43463e-05    0.00069470590    3.55393e-05    0.00073498521    2.17095e-05        -5.44%      0.04%
         510         520       0.00061736056    2.18422e-05    0.00056655187    3.18880e-05    0.00062057617    1.94659e-05        -8.23%      0.52%
         520         530       0.00059406209    1.95945e-05    0.00056474241    1.38174e-05    0.00059443187    2.21802e-05        -4.94%      0.06%
         530         540       0.00055485230    1.86813e-05    0.00052169131    1.31669e-05    0.00055847790    2.11689e-05        -5.98%      0.65%
         540         550       0.00042508109    1.74856e-05    0.00038267938    2.55614e-05    0.00042912979    1.55446e-05        -9.97%      0.95%
         550         560       0.00042593521    1.57094e-05    0.00040381536    1.10640e-05    0.00042673558    1.78363e-05        -5.19%      0.19%
         560         570       0.00037644828    1.49111e-05    0.00035707496    2.18016e-05    0.00037644828    1.49111e-05        -5.15%   0.00000%
         570         580       0.00030777245    1.36575e-05    0.00027658635    1.99774e-05    0.00031065585    1.21167e-05       -10.13%      0.94%
         580         590       0.00032166968    1.26195e-05    0.00030177036    8.87415e-06    0.00032435419    1.62230e-05        -6.19%      0.83%
         590         600       0.00024310491    1.16796e-05    0.00021473485    1.71171e-05    0.00024599426    1.03353e-05       -11.67%      1.19%
         600         610       0.00024908310    1.05471e-05    0.00023633468    7.41041e-06    0.00024927901    1.20431e-05        -5.12%      0.08%
         610         620       0.00021256748    1.00769e-05    0.00019675700    1.47724e-05    0.00021299833    8.90658e-06        -7.44%      0.20%
         620         630       0.00021635521    9.61046e-06    0.00020190560    6.75323e-06    0.00021922109    1.23307e-05        -6.68%      1.32%
         630         640       0.00016880711    9.26052e-06    0.00015311597    1.35815e-05    0.00017001111    8.17682e-06        -9.30%      0.71%
         640         650       0.00015823524    8.94189e-06    0.00014687511    1.31892e-05    0.00015837161    7.85243e-06        -7.18%      0.09%
         650         660       0.00014977910    8.02050e-06    0.00014149414    1.18501e-05    0.00014977910    8.02050e-06        -5.53%   0.00000%
         660         670       0.00013236924    6.91179e-06    0.00012362039    1.01479e-05    0.00013242382    6.09079e-06        -6.61%      0.04%
         670         680       0.00012070834    6.82922e-06    0.00011360732    1.00300e-05    0.00012070834    6.82922e-06        -5.88%   0.00000%
         680         690       0.00011249295    6.35210e-06    0.00010674900    9.33598e-06    0.00011249295    6.35210e-06        -5.11%   0.00000%
         690         700       9.9349714e-05    5.68309e-06    9.3160328e-05    8.36079e-06    9.9349714e-05    5.68309e-06        -6.23%   0.00000%
         700         710       8.1752212e-05    5.28203e-06    7.2516834e-05    7.76860e-06    8.2461665e-05    4.64291e-06       -11.30%      0.87%
         710         720       9.0652159e-05    4.84102e-06    8.4573497e-05    3.39327e-06    9.1959750e-05    6.18597e-06        -6.71%      1.44%
         720         730       7.3629477e-05    4.68958e-06    6.8512365e-05    6.90976e-06    7.3629477e-05    4.68958e-06        -6.95%   0.00000%
         730         740       6.2758702e-05    4.21691e-06    5.5163835e-05    6.21176e-06    6.3451147e-05    3.69807e-06       -12.10%      1.10%
         740         750       7.0887760e-05    3.92208e-06    6.5422041e-05    2.74828e-06    7.2348485e-05    5.00575e-06        -7.71%      2.06%
         750         760       5.7986450e-05    3.82325e-06    5.4575100e-05    5.62970e-06    5.7986450e-05    3.82325e-06        -5.88%   0.00000%
         760         770       5.1354051e-05    3.65679e-06    4.7510330e-05    5.39033e-06    5.1354051e-05    3.65679e-06        -7.48%   0.00000%
         770         780       5.1613458e-05    3.45840e-06    4.8333113e-05    2.41999e-06    5.2015750e-05    4.40905e-06        -6.36%      0.78%
         780         790       3.7562261e-05    3.13536e-06    3.1025576e-05    4.61953e-06    3.8517751e-05    2.74536e-06       -17.40%      2.54%
         790         800       4.1105099e-05    2.90426e-06    3.8307722e-05    4.28377e-06    4.1105099e-05    2.90426e-06        -6.81%   0.00000%
         800         810       4.1487574e-05    2.86454e-06    3.8534019e-05    2.00379e-06    4.2106097e-05    3.64786e-06        -7.12%      1.49%
         810         820       2.9044180e-05    2.75152e-06    2.4726442e-05    4.06036e-06    2.9505217e-05    2.40469e-06       -14.87%      1.59%
         820         830       3.1090182e-05    2.53918e-06    2.8920292e-05    3.74450e-06    3.1090182e-05    2.53918e-06        -6.98%   0.00000%
         830         840       2.9843583e-05    2.37271e-06    2.8127806e-05    1.66704e-06    2.9867730e-05    2.74520e-06        -5.75%      0.08%
         840         850       2.4229853e-05    2.19137e-06    2.1434751e-05    3.21590e-06    2.4371831e-05    1.92873e-06       -11.54%      0.59%
         850         860       2.6348377e-05    2.12248e-06    2.4642207e-05    1.49689e-06    2.6581817e-05    2.69849e-06        -6.48%      0.89%
         860         870       2.5125934e-05    2.07115e-06    2.3304042e-05    1.45798e-06    2.5603241e-05    2.63256e-06        -7.25%      1.90%
         870         880       1.8126846e-05    1.88597e-06    1.5465171e-05    2.77361e-06    1.8395988e-05    1.65412e-06       -14.68%      1.48%
         880         890       1.7275213e-05    1.73289e-06    1.5349342e-05    2.55148e-06    1.7349167e-05    1.51844e-06       -11.15%      0.43%
         890         900       2.0588741e-05    1.68953e-06    1.8922941e-05    1.18651e-06    2.1168646e-05    2.14495e-06        -8.09%      2.82%
         900         910       1.6826697e-05    1.59868e-06    1.5874326e-05    1.12179e-06    1.6826697e-05    1.59868e-06        -5.66%   0.00000%
         910         920       1.5579757e-05    1.50718e-06    1.4680167e-05    1.05784e-06    1.5648656e-05    1.75133e-06        -5.77%      0.44%
         920         930       1.3509561e-05    1.44815e-06    1.2538788e-05    2.13794e-06    1.3509561e-05    1.44815e-06        -7.19%   0.00000%
         930         940       9.9679209e-06    1.32766e-06    7.9799723e-06    1.95675e-06    1.0235016e-05    1.15946e-06       -19.94%      2.68%
         940         950       1.5596724e-05    2.13636e-06    1.3833401e-05    1.48576e-06    1.6677944e-05    3.16678e-06       -11.31%      6.93%
         950         960       8.2331683e-06    2.10210e-06    6.1591206e-06    3.11846e-06    8.5615894e-06    1.68723e-06       -25.19%      3.99%
         960         970       1.1502821e-05    1.11011e-06    1.0666775e-05    7.76913e-07    1.1749643e-05    1.40614e-06        -7.27%      2.15%
         970         980       9.1819351e-06    1.08721e-06    8.3756227e-06    1.60870e-06    9.1819351e-06    1.08721e-06        -8.78%   0.00000%
         980         990       8.1339354e-06    1.01584e-06    7.2634389e-06    1.50367e-06    8.1440789e-06    8.82434e-07       -10.70%      0.12%
         990        1000       9.2319994e-06    9.89597e-07    8.5296255e-06    6.90349e-07    9.3855384e-06    1.25223e-06        -7.61%      1.66%
