#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         430         440        0.0019826451    2.89850e-05     0.0018880596    2.05987e-05     0.0019827211    2.63917e-05        -4.77%     0.004%
         440         450        0.0017568216    3.41631e-05     0.0016672087    2.41845e-05     0.0017602951    3.71535e-05        -5.10%      0.20%
         450         460        0.0015361081    2.83548e-05     0.0014600711    2.01613e-05     0.0015384067    3.07729e-05        -4.95%      0.15%
         460         470        0.0013686929    2.67891e-05     0.0012980813    1.88552e-05     0.0013725195    3.62765e-05        -5.16%      0.28%
         470         480        0.0011899074    3.22686e-05     0.0011288990    2.27048e-05     0.0011932372    3.51355e-05        -5.13%      0.28%
         480         490        0.0010417109    1.85215e-05    0.00099002081    2.66674e-05     0.0010436722    1.66624e-05        -4.96%      0.19%
         490         500       0.00092758190    1.22846e-05    0.00088237181    1.82148e-05    0.00092804447    1.09825e-05        -4.87%      0.05%
         500         510       0.00083291653    2.18225e-05    0.00078909710    1.52683e-05    0.00083601670    2.40350e-05        -5.26%      0.37%
         510         520       0.00073736843    9.22588e-06    0.00070073809    6.58628e-06    0.00073870198    1.07506e-05        -4.97%      0.18%
         520         530       0.00064377218    1.49633e-05    0.00060855874    2.56503e-05    0.00064472625    1.35439e-05        -5.47%      0.15%
         530         540       0.00059059797    8.09293e-06    0.00055968120    5.77444e-06    0.00059180841    9.46083e-06        -5.23%      0.20%
         540         550       0.00052311226    1.46066e-05    0.00049458316    1.02520e-05    0.00052577303    1.61406e-05        -5.45%      0.51%
         550         560       0.00047357770    9.36948e-06    0.00044743035    6.60015e-06    0.00047568352    1.06429e-05        -5.52%      0.44%
         560         570       0.00043394065    1.01382e-05    0.00040916200    7.17865e-06    0.00043646802    1.30863e-05        -5.71%      0.58%
         570         580       0.00039046532    6.14193e-06    0.00036827571    4.38364e-06    0.00039209228    7.29146e-06        -5.68%      0.42%
         580         590       0.00033504685    1.01037e-05    0.00031776859    1.45578e-05    0.00033504685    1.01037e-05        -5.16%   0.00000%
         590         600       0.00031638823    5.26403e-06    0.00029933226    3.75825e-06    0.00031802069    6.78295e-06        -5.39%      0.52%
         600         610       0.00027899069    5.30590e-06    0.00026528469    3.77529e-06    0.00027905947    4.67722e-06        -4.91%      0.02%
         610         620       0.00024981760    4.86479e-06    0.00023680178    3.47306e-06    0.00025050979    5.77834e-06        -5.21%      0.28%
         620         630       0.00021893280    7.16437e-06    0.00020581541    1.03477e-05    0.00021893280    7.16437e-06        -5.99%   0.00000%
         630         640       0.00020264857    6.56720e-06    0.00019108066    9.69646e-06    0.00020264857    6.56720e-06        -5.71%   0.00000%
         640         650       0.00019186760    3.99216e-06    0.00018097649    2.85183e-06    0.00019270094    5.12965e-06        -5.68%      0.43%
         650         660       0.00017258151    5.03682e-06    0.00016104915    3.54545e-06    0.00017448774    5.77951e-06        -6.68%      1.10%
         660         670       0.00015868902    3.92516e-06    0.00014798580    2.79828e-06    0.00016063534    4.66268e-06        -6.74%      1.23%
         670         680       0.00013835223    3.92977e-06    0.00013097188    2.80780e-06    0.00013843329    4.69560e-06        -5.33%      0.06%
         680         690       0.00012925182    3.19995e-06    0.00012194330    2.44592e-06    0.00012977160    4.11120e-06        -5.65%      0.40%
         690         700       0.00011623739    3.60023e-06    0.00010990994    5.58013e-06    0.00011631307    3.15476e-06        -5.44%      0.07%
         700         710       0.00010158738    4.83891e-06    9.4488248e-05    7.08592e-06    0.00010165181    4.26004e-06        -6.99%      0.06%
         710         720       9.5887668e-05    4.08109e-06    9.0240612e-05    2.86122e-06    9.6323986e-05    4.69014e-06        -5.89%      0.46%
         720         730       8.7203575e-05    3.53489e-06    8.2158255e-05    2.48727e-06    8.7691912e-05    4.11030e-06        -5.79%      0.56%
         730         740       7.9080451e-05    2.21215e-06    7.4662402e-05    3.58250e-06    7.9080451e-05    2.21215e-06        -5.59%   0.00000%
         740         750       6.9789948e-05    2.61738e-06    6.5809072e-05    4.01046e-06    6.9789948e-05    2.61738e-06        -5.70%   0.00000%
         750         760       6.7085357e-05    2.62272e-06    6.3308661e-05    1.85990e-06    6.7113842e-05    3.35636e-06        -5.63%      0.04%
         760         770       6.0258643e-05    2.40027e-06    5.7051786e-05    1.70140e-06    6.0258643e-05    2.40027e-06        -5.32%   0.00000%
         770         780       5.6137161e-05    1.85414e-06    5.2426509e-05    1.62975e-06    5.6159689e-05    2.29888e-06        -6.61%      0.04%
         780         790       5.1010452e-05    2.08061e-06    4.8285374e-05    1.47783e-06    5.1010452e-05    2.08061e-06        -5.34%   0.00000%
         790         800       4.7139733e-05    1.65137e-06    4.4652512e-05    2.75866e-06    4.7139733e-05    1.65137e-06        -5.28%   0.00000%
         800         810       4.3979755e-05    1.92371e-06    4.1136010e-05    1.38177e-06    4.4489894e-05    2.27113e-06        -6.47%      1.16%
         810         820       4.0089907e-05    2.10572e-06    3.7582149e-05    1.50272e-06    4.0515538e-05    2.70287e-06        -6.26%      1.06%
         820         830       3.3934015e-05    2.70204e-06    3.1567700e-05    4.14973e-06    3.3934015e-05    2.70204e-06        -6.97%   0.00000%
         830         840       3.4925849e-05    1.94218e-06    3.2438384e-05    1.39319e-06    3.5366876e-05    2.42470e-06        -7.12%      1.26%
         840         850       3.1183437e-05    1.74457e-06    2.9145363e-05    1.25527e-06    3.1623478e-05    2.24057e-06        -6.54%      1.41%
         850         860       2.7006572e-05    2.08413e-06    2.4019266e-05    3.22089e-06    2.7226232e-05    1.81453e-06       -11.06%      0.81%
         860         870       2.3456754e-05    2.02769e-06    1.9827175e-05    3.15107e-06    2.4184979e-05    1.75979e-06       -15.47%      3.10%
         870         880       2.4272063e-05    1.69598e-06    2.2820536e-05    2.66094e-06    2.4272063e-05    1.69598e-06        -5.98%   0.00000%
         880         890       2.2694302e-05    1.14461e-06    2.1437052e-05    8.33008e-07    2.2716860e-05    1.47515e-06        -5.54%       0.1%
         890         900       2.0652825e-05    1.23028e-06    1.9197318e-05    8.81361e-07    2.0960404e-05    1.54841e-06        -7.05%      1.49%
         900         910       1.9652875e-05    1.20607e-06    1.7165540e-05    2.04886e-06    2.0197984e-05    1.02261e-06       -12.66%      2.77%
         910         920       1.7464970e-05    1.27538e-06    1.5823613e-05    2.04387e-06    1.7481136e-05    1.09904e-06        -9.40%      0.09%
         920         930       1.7694532e-05    7.93647e-07    1.6164188e-05    5.82700e-07    1.8195600e-05    1.04676e-06        -8.65%      2.83%
         930         940       1.6490248e-05    7.65482e-07    1.4860976e-05    5.54824e-07    1.7124942e-05    1.31827e-06        -9.88%      3.85%
         940         950       1.3036506e-05    9.05551e-07    1.1595439e-05    1.54268e-06    1.3232149e-05    7.73909e-07       -11.05%      1.50%
         950         960       1.3018561e-05    8.42586e-07    1.1535452e-05    1.43657e-06    1.3263442e-05    7.21350e-07       -11.39%      1.88%
         960         970       1.1001325e-05    9.86400e-07    9.2406350e-06    1.56285e-06    1.1247486e-05    8.49545e-07       -16.00%      2.24%
         970         980       1.1898048e-05    7.62637e-07    1.0915532e-05    5.45741e-07    1.2191724e-05    9.44841e-07        -8.26%      2.47%
         980         990       9.8436486e-06    8.60405e-07    8.4759884e-06    1.37253e-06    1.0026946e-05    7.40556e-07       -13.89%      1.86%
         990        1000       1.0370876e-05    6.86521e-07    9.3683028e-06    4.89972e-07    1.0714801e-05    8.41876e-07        -9.67%      3.32%
