#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         380         390        0.0087052498    6.08328e-05     0.0071210837    4.36237e-05      0.010749569    8.63911e-05       -18.20%     23.48%
         390         400        0.0076162551    7.89584e-05     0.0062198000    5.62847e-05     0.0094233952    0.000112286       -18.34%     23.73%
         400         410        0.0066073049    5.52727e-05     0.0053952483    3.95499e-05     0.0081741117    7.83968e-05       -18.34%     23.71%
         410         420        0.0057889256    7.38732e-05     0.0047197127    5.23496e-05     0.0071750122    0.000105529       -18.47%     23.94%
         420         430        0.0050464537    4.47170e-05     0.0041173899    3.18140e-05     0.0062468098    6.38691e-05       -18.41%     23.79%
         430         440        0.0044063215    3.67471e-05     0.0035962908    2.61874e-05     0.0054512888    5.24511e-05       -18.38%     23.72%
         440         450        0.0038759661    3.03080e-05     0.0031599479    2.15257e-05     0.0048006679    4.36480e-05       -18.47%     23.86%
         450         460        0.0034146874    4.07537e-05     0.0027823264    2.88235e-05     0.0042318481    5.84571e-05       -18.52%     23.93%
         460         470        0.0030091118    2.28902e-05     0.0024521537    1.62640e-05     0.0037274265    3.30350e-05       -18.51%     23.87%
         470         480        0.0026455452    2.66885e-05     0.0021524049    1.89286e-05     0.0032834191    3.82198e-05       -18.64%     24.11%
         480         490        0.0023230839    1.65477e-05     0.0018964211    1.18101e-05     0.0028696151    2.40824e-05       -18.37%     23.53%
         490         500        0.0020684627    1.91444e-05     0.0016880716    1.35804e-05     0.0025559523    2.78817e-05       -18.39%     23.57%
         500         510        0.0018450208    2.00465e-05     0.0014995116    1.42799e-05     0.0022915972    2.86805e-05       -18.73%     24.20%
         510         520        0.0016335318    1.97601e-05     0.0013296580    1.40054e-05     0.0020243733    2.82481e-05       -18.60%     23.93%
         520         530        0.0014441073    1.74810e-05     0.0011776247    1.23491e-05     0.0017852914    2.52154e-05       -18.45%     23.63%
         530         540        0.0013014135    1.54487e-05     0.0010581490    1.09076e-05     0.0016146170    2.23325e-05       -18.69%     24.07%
         540         550        0.0011628340    1.35845e-05    0.00094289517    9.63124e-06     0.0014475409    1.95981e-05       -18.91%     24.48%
         550         560        0.0010382862    1.26550e-05    0.00084298722    8.97742e-06     0.0012898698    1.82065e-05       -18.81%     24.23%
         560         570       0.00093121402    1.09385e-05    0.00075733617    7.71238e-06     0.0011542848    1.59514e-05       -18.67%     23.95%
         570         580       0.00085193429    1.51048e-05    0.00069117229    1.05963e-05     0.0010595817    2.18885e-05       -18.87%     24.37%
         580         590       0.00074273959    5.65478e-06    0.00060458170    4.03853e-06    0.00091894618    8.79542e-06       -18.60%     23.72%
         590         600       0.00068252318    1.11885e-05    0.00055529050    7.83548e-06    0.00084515866    1.62392e-05       -18.64%     23.83%
         600         610       0.00061949492    1.04440e-05    0.00050339111    7.36035e-06    0.00076827783    1.51016e-05       -18.74%     24.02%
         610         620       0.00054798560    7.03693e-06    0.00044505341    4.97414e-06    0.00067969639    1.03312e-05       -18.78%     24.04%
         620         630       0.00049129536    6.39976e-06    0.00039942663    4.51583e-06    0.00060848590    1.11779e-05       -18.70%     23.85%
         630         640       0.00044733492    4.57747e-06    0.00036407799    3.25518e-06    0.00055293647    7.10096e-06       -18.61%     23.61%
         640         650       0.00041051792    6.24938e-06    0.00033355731    4.41786e-06    0.00050862252    9.21257e-06       -18.75%     23.90%
         650         660       0.00037393718    6.44339e-06    0.00030159005    4.55288e-06    0.00046794302    9.47783e-06       -19.35%     25.14%
         660         670       0.00033653669    6.22989e-06    0.00027197713    4.36306e-06    0.00041992111    9.14230e-06       -19.18%     24.78%
         670         680       0.00030690629    3.76936e-06    0.00024843199    2.77347e-06    0.00038190455    5.95459e-06       -19.05%     24.44%
         680         690       0.00027929380    6.13534e-06    0.00022647185    4.27347e-06    0.00034691166    8.99148e-06       -18.91%     24.21%
         690         700       0.00025295045    4.67164e-06    0.00020581723    3.30531e-06    0.00031257185    7.01305e-06       -18.63%     23.57%
         700         710       0.00022822295    3.07013e-06    0.00018553514    2.19342e-06    0.00028205401    4.87391e-06       -18.70%     23.59%
         710         720       0.00020734041    2.71746e-06    0.00016783303    1.94721e-06    0.00025780628    4.31889e-06       -19.05%     24.34%
         720         730       0.00019121503    2.80034e-06    0.00015450738    1.99266e-06    0.00023834253    4.38642e-06       -19.20%     24.65%
         730         740       0.00017536149    2.54955e-06    0.00014219851    1.82494e-06    0.00021749060    4.03321e-06       -18.91%     24.02%
         740         750       0.00016025715    2.89053e-06    0.00012926490    2.04580e-06    0.00020019456    4.41401e-06       -19.34%     24.92%
         750         760       0.00014531555    2.13456e-06    0.00011770925    1.53883e-06    0.00018057310    3.44453e-06       -19.00%     24.26%
         760         770       0.00013198856    2.53310e-06    0.00010689431    1.79236e-06    0.00016393221    3.92289e-06       -19.01%     24.20%
         770         780       0.00012254873    2.11477e-06    9.9183139e-05    1.50869e-06    0.00015235192    3.33050e-06       -19.07%     24.32%
         780         790       0.00011241072    2.09439e-06    9.0870568e-05    1.48997e-06    0.00013988725    3.27471e-06       -19.16%     24.44%
         790         800       0.00010354549    2.04065e-06    8.3878001e-05    1.45516e-06    0.00012839000    3.25609e-06       -18.99%     23.99%
         800         810       9.4789785e-05    2.09210e-06    7.6394488e-05    1.49376e-06    0.00011860665    3.33192e-06       -19.41%     25.13%
         810         820       8.8455116e-05    2.29694e-06    7.1122380e-05    1.79242e-06    0.00011091651    3.98285e-06       -19.59%     25.39%
         820         830       7.8169397e-05    2.11087e-06    6.3017784e-05    1.51006e-06    9.7536556e-05    3.41200e-06       -19.38%     24.78%
         830         840       7.4123660e-05    2.18747e-06    5.9616298e-05    1.66230e-06    9.2865445e-05    3.64905e-06       -19.57%     25.28%
         840         850       6.8462115e-05    1.82031e-06    5.4952916e-05    1.31875e-06    8.5848555e-05    2.95084e-06       -19.73%     25.40%
         850         860       6.2908005e-05    1.76253e-06    5.1162515e-05    1.30104e-06    7.7628018e-05    2.86018e-06       -18.67%     23.40%
         860         870       5.5193217e-05    1.27636e-06    4.5293859e-05    9.33425e-07    6.7167265e-05    2.24680e-06       -17.94%     21.69%
         870         880       5.4227580e-05    1.36638e-06    4.3779394e-05    9.89572e-07    6.7539486e-05    2.25972e-06       -19.27%     24.55%
         880         890       4.9759629e-05    1.36714e-06    4.0175552e-05    9.77885e-07    6.1907179e-05    2.25390e-06       -19.26%     24.41%
         890         900       4.5221696e-05    1.43598e-06    3.6223639e-05    1.01872e-06    5.6870478e-05    2.26690e-06       -19.90%     25.76%
         900         910       4.3133268e-05    1.35539e-06    3.5485685e-05    9.59186e-07    5.2288076e-05    2.22824e-06       -17.73%     21.22%
         910         920       3.9145728e-05    1.06308e-06    3.1789356e-05    7.64647e-07    4.8255560e-05    1.79390e-06       -18.79%     23.27%
         920         930       3.8050313e-05    1.31190e-06    3.0232429e-05    9.25856e-07    4.8420810e-05    2.02986e-06       -20.55%     27.25%
         930         940       3.4979448e-05    1.04699e-06    2.7614260e-05    7.39912e-07    4.4820456e-05    1.67223e-06       -21.06%     28.13%
         940         950       3.0904985e-05    9.07265e-07    2.4994332e-05    6.42903e-07    3.8325044e-05    1.54487e-06       -19.13%     24.01%
         950         960       2.9242121e-05    1.07974e-06    2.3860218e-05    7.57432e-07    3.5863325e-05    1.72078e-06       -18.40%     22.64%
         960         970       2.5674261e-05    6.72922e-07    2.1042955e-05    4.90273e-07    3.1233500e-05    1.18544e-06       -18.04%     21.65%
         970         980       2.6013814e-05    7.95363e-07    2.0665257e-05    5.67047e-07    3.3025402e-05    1.27179e-06       -20.56%     26.95%
         980         990       2.3020458e-05    6.83746e-07    1.8759957e-05    4.90011e-07    2.8262423e-05    1.18441e-06       -18.51%     22.77%
         990        1000       2.1903401e-05    6.61927e-07    1.7322507e-05    4.74276e-07    2.7964901e-05    1.06320e-06       -20.91%     27.67%
