#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         270         280         0.020157174    0.000724690      0.019414326     0.00136702      0.020381725    0.000658978        -3.69%      1.11%
         280         290         0.017510929    0.000532888      0.016770483    0.000818933      0.017662087    0.000485946        -4.23%      0.86%
         290         300         0.014967608    0.000501906      0.014508730    0.000788789      0.015059015    0.000454128        -3.07%      0.61%
         300         310         0.012120399    0.000579413      0.011423104     0.00100032      0.012248105    0.000510767        -5.75%      1.05%
         310         320         0.010635983    0.000490437      0.010212999    0.000865561      0.010728270    0.000428582        -3.98%      0.87%
         320         330        0.0085140228    0.000382696     0.0079169493    0.000552916     0.0087175742    0.000236731        -7.01%      2.39%
         330         340        0.0076702189    0.000361754     0.0072040167    0.000631819     0.0077630456    0.000313557        -6.08%      1.21%
         340         350        0.0061611199    0.000296816     0.0057022725    0.000477861     0.0062889038    0.000192257        -7.45%      2.07%
         350         360        0.0055071925    0.000189464     0.0051083739    0.000297239     0.0055909592    0.000127887        -7.24%      1.52%
         360         370        0.0048833220    0.000361777     0.0046920489    0.000626463     0.0049393189    0.000315154        -3.92%      1.15%
         370         380        0.0041044209    0.000161562     0.0038912240    0.000252097     0.0041496961    0.000145597        -5.19%      1.10%
         380         390        0.0033453927    0.000127600     0.0029723843    0.000193102     0.0034647187    8.85523e-05       -11.15%      3.57%
         390         400        0.0029586161    0.000133704     0.0027271151    0.000217687     0.0030170506    8.72399e-05        -7.82%      1.98%
         400         410        0.0025129136    0.000148639     0.0022235038    0.000249809     0.0026048601    9.27079e-05       -11.52%      3.66%
         410         420        0.0022323468    0.000106097     0.0020094646    0.000174102     0.0023009450    6.93549e-05        -9.98%      3.07%
         420         430        0.0018992038    0.000101097     0.0017332625    0.000165990     0.0019494129    6.57072e-05        -8.74%      2.64%
         430         440        0.0018606302    9.80314e-05     0.0018042858    0.000154526     0.0018747929    8.72935e-05        -3.03%      0.76%
         440         450        0.0014897592    7.20656e-05     0.0013328419    0.000111896     0.0015338252    4.92638e-05       -10.53%      2.96%
         450         460        0.0012375054    6.27881e-05     0.0010686556    9.55718e-05     0.0012977419    4.37338e-05       -13.64%      4.87%
         460         470        0.0011367091    7.83690e-05     0.0010282669    0.000119490     0.0011763157    4.90835e-05        -9.54%      3.48%
         470         480       0.00091834618    5.15186e-05    0.00079729622    9.05114e-05    0.00097121171    3.46522e-05       -13.18%      5.76%
         480         490       0.00087228481    5.48853e-05    0.00077886823    8.33402e-05    0.00089434817    3.10956e-05       -10.71%      2.53%
         490         500       0.00077915809    3.92563e-05    0.00070617828    6.15782e-05    0.00080749369    2.69402e-05        -9.37%      3.64%
         500         510       0.00072686278    4.01251e-05    0.00066865892    6.47633e-05    0.00073823300    2.67486e-05        -8.01%      1.56%
         510         520       0.00062942044    4.28100e-05    0.00057092688    7.05750e-05    0.00064683587    2.75482e-05        -9.29%      2.77%
         520         530       0.00053083960    3.16716e-05    0.00045576694    4.95676e-05    0.00055704647    2.19907e-05       -14.14%      4.94%
         530         540       0.00047939953    3.58984e-05    0.00042198531    5.64319e-05    0.00049763750    2.28262e-05       -11.98%      3.80%
         540         550       0.00040152418    3.06841e-05    0.00034228703    4.92161e-05    0.00042339178    2.03694e-05       -14.75%      5.45%
         550         560       0.00040075382    2.73020e-05    0.00035872841    4.26567e-05    0.00041035787    1.83964e-05       -10.49%      2.40%
         560         570       0.00034549804    2.25345e-05    0.00031690191    3.91672e-05    0.00035469340    1.53932e-05        -8.28%      2.66%
         570         580       0.00029492656    2.10886e-05    0.00025310696    3.20768e-05    0.00031082290    1.47189e-05       -14.18%      5.39%
         580         590       0.00029387243    2.08294e-05    0.00026860421    3.22195e-05    0.00029908175    1.87384e-05        -8.60%      1.77%
         590         600       0.00024987099    1.86496e-05    0.00021609582    2.87689e-05    0.00025867345    1.29496e-05       -13.52%      3.52%
         600         610       0.00023357354    1.60385e-05    0.00020830610    2.44323e-05    0.00024237969    1.45607e-05       -10.82%      3.77%
         610         620       0.00020492218    1.52054e-05    0.00018217821    2.32749e-05    0.00021358623    1.06045e-05       -11.10%      4.23%
         620         630       0.00018119946    1.49407e-05    0.00015758719    2.30802e-05    0.00018917655    1.04594e-05       -13.03%      4.40%
         630         640       0.00016242945    1.42735e-05    0.00014079810    2.19379e-05    0.00016927983    9.99798e-06       -13.32%      4.22%
         640         650       0.00016687325    1.59365e-05    0.00015403669    2.40876e-05    0.00017128226    1.41555e-05        -7.69%      2.64%
         650         660       0.00012320680    1.21041e-05    0.00010214282    1.86091e-05    0.00013088716    8.22067e-06       -17.10%      6.23%
         660         670       0.00012406341    9.80678e-06    0.00010973892    1.49143e-05    0.00012787873    6.96344e-06       -11.55%      3.08%
         670         680       0.00010491316    9.27048e-06    8.8971817e-05    1.44884e-05    0.00011172719    6.55226e-06       -15.19%      6.49%
         680         690       0.00010807822    1.00414e-05    9.5772203e-05    1.53638e-05    0.00011115521    9.12075e-06       -11.39%      2.85%
         690         700       8.2117245e-05    8.47420e-06    6.5666121e-05    1.24774e-05    8.8381020e-05    6.16000e-06       -20.03%      7.63%
         700         710       8.1363706e-05    8.20985e-06    7.2754304e-05    1.24726e-05    8.4404084e-05    5.77393e-06       -10.58%      3.74%
         710         720       7.0408861e-05    8.06447e-06    5.6568245e-05    1.23344e-05    7.5332516e-05    5.64399e-06       -19.66%      6.99%
         720         730       7.8427678e-05    6.75881e-06    7.3198812e-05    9.94907e-06    7.9348527e-05    6.18488e-06        -6.67%      1.17%
         730         740       6.1253390e-05    9.39672e-06    5.4141661e-05    1.54573e-05    6.3406967e-05    6.09340e-06       -11.61%      3.52%
         740         750       5.9454454e-05    6.13911e-06    5.3969448e-05    9.41231e-06    6.1490479e-05    5.52189e-06        -9.23%      3.42%
         750         760       5.8900574e-05    5.90700e-06    5.5110833e-05    8.96798e-06    6.0220985e-05    5.30461e-06        -6.43%      2.24%
         760         770       4.6025103e-05    5.31618e-06    3.8582508e-05    8.06844e-06    4.8763166e-05    3.63286e-06       -16.17%      5.95%
         770         780       4.7131378e-05    4.87769e-06    4.3734635e-05    7.23471e-06    4.7995284e-05    4.37002e-06        -7.21%      1.83%
         780         790       3.7622664e-05    4.79202e-06    2.8504348e-05    7.57126e-06    4.0725018e-05    3.26174e-06       -24.24%      8.25%
         790         800       3.5863109e-05    4.11182e-06    3.0929291e-05    6.12381e-06    3.7362624e-05    2.94420e-06       -13.76%      4.18%
         800         810       3.0290824e-05    4.10891e-06    2.5351217e-05    6.05509e-06    3.2959692e-05    2.91998e-06       -16.31%      8.81%
         810         820       3.6078940e-05    4.22674e-06    3.5713772e-05    3.30055e-06    3.6603313e-05    7.02771e-06        -1.01%      1.45%
         820         830       2.6476558e-05    4.00410e-06    2.0637535e-05    5.77644e-06    2.8502659e-05    2.80862e-06       -22.05%      7.65%
         830         840       2.4656357e-05    3.36350e-06    1.9208155e-05    5.36044e-06    2.6441502e-05    2.38760e-06       -22.10%      7.24%
         840         850       2.9623497e-05    3.48266e-06    2.9080122e-05    2.43070e-06    2.9866848e-05    3.08874e-06        -1.83%      0.82%
         850         860       2.1422627e-05    3.20365e-06    1.8508422e-05    4.78574e-06    2.2406778e-05    2.30315e-06       -13.60%      4.59%
         860         870       1.7971685e-05    2.97111e-06    1.3805897e-05    4.43977e-06    1.9508872e-05    2.07853e-06       -23.18%      8.55%
         870         880       1.5635980e-05    2.92372e-06    1.2987576e-05    4.14579e-06    1.7017143e-05    2.18467e-06       -16.94%      8.83%
         880         890       1.7194207e-05    2.57927e-06    1.4990655e-05    3.94473e-06    1.7585218e-05    1.74333e-06       -12.82%      2.27%
         890         900       1.1680761e-05    2.58356e-06    7.0153583e-06    3.87980e-06    1.3798394e-05    1.82141e-06       -39.94%     18.13%
         900         910       1.6419815e-05    2.73662e-06    1.5786137e-05    3.27039e-06    1.6763366e-05    3.23706e-06        -3.86%      2.09%
         910         920       1.2915057e-05    2.31294e-06    1.1361798e-05    3.54164e-06    1.3224746e-05    1.53905e-06       -12.03%      2.40%
         920         930       1.1714194e-05    2.25357e-06    1.0126029e-05    3.46601e-06    1.2260726e-05    1.55584e-06       -13.56%      4.67%
         930         940       1.2287950e-05    2.11258e-06    1.1058474e-05    3.18003e-06    1.2550721e-05    1.67990e-06       -10.01%      2.14%
         940         950       6.3524227e-06    1.80077e-06    2.9544798e-06    2.71211e-06    7.9173972e-06    1.25853e-06       -53.49%     24.64%
         950         960       9.9573757e-06    1.76304e-06    8.2081084e-06    2.76214e-06    1.0413691e-05    1.22452e-06       -17.57%      4.58%
         960         970       8.2036581e-06    1.61788e-06    6.7705680e-06    2.50327e-06    8.4942039e-06    1.31352e-06       -17.47%      3.54%
         970         980       6.9060044e-06    1.44643e-06    5.3596389e-06    2.22428e-06    7.6683654e-06    1.00533e-06       -22.39%     11.04%
         980         990       8.0916040e-06    1.32866e-06    7.2952788e-06    1.99812e-06    8.3440137e-06    1.07161e-06        -9.84%      3.12%
         990        1000       6.2845012e-06    1.30916e-06    4.9992596e-06    1.99902e-06    6.9110484e-06    9.12993e-07       -20.45%      9.97%
