#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         440         450        0.0013832864    5.78869e-05     0.0013123672    4.08954e-05     0.0013868117    6.49843e-05        -5.13%      0.25%
         450         460        0.0011598888    5.25068e-05     0.0010917290    7.65415e-05     0.0011615818    4.69984e-05        -5.88%      0.15%
         460         470        0.0010473963    4.84442e-05    0.00099781469    7.06328e-05     0.0010473963    4.84442e-05        -4.73%   0.00000%
         470         480       0.00085385581    4.31991e-05    0.00077780834    6.30118e-05    0.00086003885    3.86005e-05        -8.91%      0.72%
         480         490       0.00078193128    3.56342e-05    0.00072746659    5.20940e-05    0.00078394775    3.17612e-05        -6.97%      0.26%
         490         500       0.00072487020    3.32102e-05    0.00069045319    2.33550e-05    0.00072487020    3.32102e-05        -4.75%   0.00000%
         500         510       0.00065255457    3.09090e-05    0.00061907036    2.17321e-05    0.00065426077    3.50345e-05        -5.13%      0.26%
         510         520       0.00057647266    2.85540e-05    0.00054770746    2.00879e-05    0.00057649786    3.23617e-05        -4.99%     0.004%
         520         530       0.00049823369    2.72599e-05    0.00046877860    3.98808e-05    0.00049830816    2.42333e-05        -5.91%      0.01%
         530         540       0.00042663822    2.51937e-05    0.00039257450    3.69182e-05    0.00042838139    2.23564e-05        -7.98%      0.41%
         540         550       0.00037636305    2.26308e-05    0.00034410709    3.32081e-05    0.00037853787    2.00485e-05        -8.57%      0.58%
         550         560       0.00034917359    1.93061e-05    0.00032690895    2.83442e-05    0.00034917359    1.93061e-05        -6.38%   0.00000%
         560         570       0.00032475561    1.80077e-05    0.00030871158    1.26239e-05    0.00032475561    1.80077e-05        -4.94%   0.00000%
         570         580       0.00026899124    1.65459e-05    0.00024409054    2.42961e-05    0.00027092338    1.46293e-05        -9.26%      0.72%
         580         590       0.00027068687    1.52089e-05    0.00025395077    1.06523e-05    0.00027278981    1.73915e-05        -6.18%      0.78%
         590         600       0.00023117081    1.45013e-05    0.00021782289    2.13409e-05    0.00023117081    1.45013e-05        -5.77%   0.00000%
         600         610       0.00020264624    1.31634e-05    0.00018836623    1.93608e-05    0.00020283099    1.16042e-05        -7.05%      0.09%
         610         620       0.00018509218    1.17211e-05    0.00017386610    1.72565e-05    0.00018509218    1.17211e-05        -6.07%   0.00000%
         620         630       0.00017454551    1.10806e-05    0.00016513381    7.75433e-06    0.00017470973    1.27099e-05        -5.39%      0.09%
         630         640       0.00015297327    1.09889e-05    0.00014494538    1.62044e-05    0.00015297327    1.09889e-05        -5.25%   0.00000%
         640         650       0.00014359328    1.09497e-05    0.00013572707    7.64503e-06    0.00014377442    1.40419e-05        -5.48%      0.13%
         650         660       0.00011158421    9.79699e-06    9.8853561e-05    1.44329e-05    0.00011260440    8.60722e-06       -11.41%      0.91%
         660         670       0.00011575337    8.25202e-06    0.00010965970    5.76245e-06    0.00011575337    8.25202e-06        -5.26%   0.00000%
         670         680       0.00010204848    7.83072e-06    9.5045931e-05    1.15642e-05    0.00010204848    7.83072e-06        -6.86%   0.00000%
         680         690       0.00010299579    7.64768e-06    9.5710972e-05    5.34438e-06    0.00010466736    9.78734e-06        -7.07%      1.62%
         690         700       7.7018130e-05    7.29783e-06    6.8871624e-05    1.07709e-05    7.7475272e-05    6.39244e-06       -10.58%      0.59%
         700         710       7.3637693e-05    6.59581e-06    6.7630219e-05    9.75600e-06    7.3736960e-05    5.76373e-06        -8.16%      0.13%
         710         720       6.4680092e-05    5.95018e-06    5.8145334e-05    8.79188e-06    6.5135964e-05    5.20276e-06       -10.10%      0.70%
         720         730       7.5335212e-05    5.61060e-06    6.8699815e-05    3.91554e-06    7.8056268e-05    7.16800e-06        -8.81%      3.61%
         730         740       5.0770237e-05    5.44049e-06    4.4331767e-05    8.04915e-06    5.1212705e-05    4.74833e-06       -12.68%      0.87%
         740         750       5.2162359e-05    5.11745e-06    4.8680855e-05    7.56913e-06    5.2162359e-05    5.11745e-06        -6.67%   0.00000%
         750         760       5.5578779e-05    4.82733e-06    5.1003798e-05    3.36291e-06    5.7091095e-05    6.16157e-06        -8.23%      2.72%
         760         770       4.0498095e-05    4.45891e-06    3.5777314e-05    6.61042e-06    4.0796475e-05    3.88091e-06       -11.66%      0.74%
         770         780       4.4356707e-05    4.30018e-06    4.1323976e-05    2.99205e-06    4.4834704e-05    5.48502e-06        -6.84%      1.08%
         780         790       3.3067236e-05    3.82874e-06    2.8883310e-05    5.67207e-06    3.3382138e-05    3.33379e-06       -12.65%      0.95%
         790         800       3.4208699e-05    3.56127e-06    3.2277556e-05    5.27578e-06    3.4208699e-05    3.56127e-06        -5.65%   0.00000%
         800         810       2.8496645e-05    3.53079e-06    2.5592476e-05    5.22955e-06    2.8622712e-05    3.07440e-06       -10.19%      0.44%
         810         820       3.0479197e-05    3.46547e-06    2.8482194e-05    2.41616e-06    3.0743535e-05    4.41356e-06        -6.55%      0.87%
         820         830       2.5095251e-05    3.24951e-06    2.3000279e-05    4.81061e-06    2.5180953e-05    2.83143e-06        -8.35%      0.34%
         830         840       2.2531706e-05    2.94576e-06    2.0301494e-05    4.36226e-06    2.2619273e-05    2.56486e-06        -9.90%      0.39%
         840         850       2.4812464e-05    2.92212e-06    2.2931683e-05    2.03405e-06    2.5281586e-05    3.71799e-06        -7.58%      1.89%
         850         860       2.0192981e-05    2.83679e-06    1.9069218e-05    1.97312e-06    2.0346396e-05    3.30895e-06        -5.57%      0.76%
         860         870       1.7905136e-05    2.64439e-06    1.6139513e-05    3.92154e-06    1.7985715e-05    2.29653e-06        -9.86%      0.45%
         870         880       1.6755237e-05    2.48460e-06    1.5506747e-05    3.68787e-06    1.6755237e-05    2.48460e-06        -7.45%   0.00000%
         880         890       1.5417731e-05    2.19066e-06    1.4069423e-05    3.25921e-06    1.5417731e-05    2.19066e-06        -8.75%   0.00000%
         890         900       1.3291030e-05    2.09959e-06    1.2004240e-05    3.13490e-06    1.3291030e-05    2.09959e-06        -9.68%   0.00000%
         900         910       1.4447412e-05    2.10970e-06    1.3401370e-05    1.45682e-06    1.4719801e-05    2.48420e-06        -7.24%      1.89%
         910         920       1.2354930e-05    1.97104e-06    1.1385834e-05    2.94086e-06    1.2354930e-05    1.97104e-06        -7.84%   0.00000%
         920         930       1.1107866e-05    1.89328e-06    1.0131797e-05    2.82066e-06    1.1107866e-05    1.89328e-06        -8.79%   0.00000%
         930         940       1.2858836e-05    1.85308e-06    1.1578197e-05    1.28164e-06    1.3396264e-05    2.35126e-06        -9.96%      4.18%
         940         950       6.1884283e-06    1.60244e-06    3.9034468e-06    2.39296e-06    6.7374949e-06    1.10786e-06       -36.92%      8.87%
         950         960       8.3861139e-06    1.41074e-06    7.2381474e-06    2.10093e-06    8.4976752e-06    1.21743e-06       -13.69%      1.33%
         960         970       7.6502468e-06    1.38472e-06    6.7811417e-06    2.06309e-06    7.7036269e-06    1.19408e-06       -11.36%      0.70%
         970         980       7.0810156e-06    1.26216e-06    6.3360953e-06    1.88282e-06    7.0810156e-06    1.26216e-06       -10.52%   0.00000%
         980         990       7.8843408e-06    1.17415e-06    7.3200073e-06    8.10860e-07    7.9681409e-06    1.38771e-06        -7.16%      1.06%
         990        1000       5.6619063e-06    1.08541e-06    4.4835816e-06    1.62352e-06    5.8618845e-06    9.32377e-07       -20.81%      3.53%
