#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         700         710       7.4978364e-05    3.55797e-07    5.6393475e-05    2.67943e-07    0.00010191501    4.83035e-07       -24.79%     35.93%
         710         720       6.7842677e-05    3.38849e-07    5.0989651e-05    2.55016e-07    9.2290341e-05    4.60360e-07       -24.84%     36.04%
         720         730       6.1878562e-05    3.18791e-07    4.6478019e-05    2.39772e-07    8.4235525e-05    4.33406e-07       -24.89%     36.13%
         730         740       5.6675742e-05    3.04653e-07    4.2550848e-05    2.29026e-07    7.7190902e-05    4.14405e-07       -24.92%     36.20%
         740         750       5.1686706e-05    2.87673e-07    3.8782743e-05    2.16125e-07    7.0439481e-05    3.91574e-07       -24.97%     36.28%
         750         760       4.7152393e-05    2.75582e-07    3.5357754e-05    2.06926e-07    6.4306458e-05    3.75357e-07       -25.01%     36.38%
         760         770       4.3486785e-05    2.63201e-07    3.2592325e-05    1.97524e-07    5.9340029e-05    3.58698e-07       -25.05%     36.46%
         770         780       3.9668588e-05    2.48971e-07    2.9712866e-05    1.86730e-07    5.4165234e-05    3.39535e-07       -25.10%     36.54%
         780         790       3.6060818e-05    2.39151e-07    2.6997967e-05    1.79290e-07    4.9263638e-05    3.26288e-07       -25.13%     36.61%
         790         800       3.2549561e-05    2.26484e-07    2.4358348e-05    1.69717e-07    4.4487823e-05    3.09153e-07       -25.17%     36.68%
         800         810       3.0005693e-05    2.14225e-07    2.2435599e-05    1.60395e-07    4.1049102e-05    2.92696e-07       -25.23%     36.80%
         810         820       2.7714126e-05    2.04381e-07    2.0711125e-05    1.52934e-07    3.7935309e-05    2.79420e-07       -25.27%     36.88%
         820         830       2.5257076e-05    1.97387e-07    1.8866108e-05    1.47648e-07    3.4589837e-05    2.69963e-07       -25.30%     36.95%
         830         840       2.3441290e-05    1.90438e-07    1.7501965e-05    1.42383e-07    3.2117967e-05    2.60587e-07       -25.34%     37.01%
         840         850       2.1752767e-05    1.80539e-07    1.6229853e-05    1.34882e-07    2.9826892e-05    2.47239e-07       -25.39%     37.12%
         850         860       2.0015364e-05    1.70894e-07    1.4927428e-05    1.27622e-07    2.7456706e-05    2.34138e-07       -25.42%     37.18%
         860         870       1.8466500e-05    1.63563e-07    1.3765227e-05    1.22082e-07    2.5345615e-05    2.24218e-07       -25.46%     37.25%
         870         880       1.6944664e-05    1.57576e-07    1.2621921e-05    1.17533e-07    2.3274548e-05    2.16171e-07       -25.51%     37.36%
         880         890       1.5637890e-05    1.56583e-07    1.1643483e-05    1.16752e-07    2.1489070e-05    2.14884e-07       -25.54%     37.42%
         890         900       1.4345355e-05    1.48654e-07    1.0676696e-05    1.10804e-07    1.9721564e-05    2.04074e-07       -25.57%     37.48%
         900         910       1.3297457e-05    1.40706e-07    9.8946095e-06    1.04851e-07    1.8284594e-05    1.93207e-07       -25.59%     37.50%
         910         920       1.2198436e-05    1.32688e-07    9.0689998e-06    9.87804e-08    1.6789149e-05    1.82394e-07       -25.65%     37.63%
         920         930       1.1446764e-05    1.27337e-07    8.5063765e-06    9.47516e-08    1.5761852e-05    1.75127e-07       -25.69%     37.70%
         930         940       1.0165297e-05    1.19007e-07    7.5483916e-06    8.84864e-08    1.4008795e-05    1.63804e-07       -25.74%     37.81%
         940         950       9.5568561e-06    1.15576e-07    7.0908442e-06    8.58743e-08    1.3182069e-05    1.59206e-07       -25.80%     37.93%
         950         960       9.0095075e-06    1.13533e-07    6.6845408e-06    8.43501e-08    1.2426829e-05    1.56399e-07       -25.81%     37.93%
         960         970       8.0931778e-06    1.09111e-07    6.0012676e-06    8.10320e-08    1.1170027e-05    1.50373e-07       -25.85%     38.02%
         970         980       7.5041432e-06    1.12858e-07    5.5618083e-06    8.38065e-08    1.0362140e-05    1.55548e-07       -25.88%     38.09%
         980         990       7.2240095e-06    1.16513e-07    5.3527504e-06    8.65078e-08    9.9779768e-06    1.60609e-07       -25.90%     38.12%
         990        1000       6.4652680e-06    1.06419e-07    4.7860231e-06    7.89507e-08    8.9396306e-06    1.46832e-07       -25.97%     38.27%
